groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
org.apache.lucene,lucene-spellchecker,3.6.2,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-spellchecker/3.6.2/lucene-spellchecker-3.6.2.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/lucene/lucene-spellchecker/3.6.2/lucene-spellchecker-3.6.2.jar
org.restlet.jse,org.restlet.ext.simple,2.2.0,null,null,false,null,,
org.apache.commons,commons-lang3,3.4,null,null,true,,https://repo1.maven.org/maven2/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/commons/commons-lang3/3.4/commons-lang3-3.4.jar
org.restlet.jee,org.restlet.ext.servlet,2.2.0,null,null,false,null,,
com.googlecode.json-simple,json-simple,1.1.1,null,null,true,,https://repo1.maven.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.jar,temp/dependencies/dice-group/AGDISTIS/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.jar
org.apache.lucene,lucene-core,4.4.0,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/4.4.0/lucene-core-4.4.0.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/lucene/lucene-core/4.4.0/lucene-core-4.4.0.jar
com.google.guava,guava,18.0,null,null,true,,https://repo1.maven.org/maven2/com/google/guava/guava/18.0/guava-18.0.jar,temp/dependencies/dice-group/AGDISTIS/com/google/guava/guava/18.0/guava-18.0.jar
org.aksw,gerbil.nif.transfer,1.2.2-jena3.1,null,null,false,null,,
org.apache.solr,solr-lucene-core,1.3.0,null,null,true,,https://repo1.maven.org/maven2/org/apache/solr/solr-lucene-core/1.3.0/solr-lucene-core-1.3.0.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/solr/solr-lucene-core/1.3.0/solr-lucene-core-1.3.0.jar
commons-lang,commons-lang,2.6,null,null,true,,https://repo1.maven.org/maven2/commons-lang/commons-lang/2.6/commons-lang-2.6.jar,temp/dependencies/dice-group/AGDISTIS/commons-lang/commons-lang/2.6/commons-lang-2.6.jar
org.apache.lucene,lucene-queryparser,4.4.0,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-queryparser/4.4.0/lucene-queryparser-4.4.0.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/lucene/lucene-queryparser/4.4.0/lucene-queryparser-4.4.0.jar
org.slf4j,slf4j-log4j12,1.7.7,null,null,true,,https://repo1.maven.org/maven2/org/slf4j/slf4j-log4j12/1.7.7/slf4j-log4j12-1.7.7.jar,temp/dependencies/dice-group/AGDISTIS/org/slf4j/slf4j-log4j12/1.7.7/slf4j-log4j12-1.7.7.jar
junit,junit,4.11,null,null,true,,https://repo1.maven.org/maven2/junit/junit/4.11/junit-4.11.jar,temp/dependencies/dice-group/AGDISTIS/junit/junit/4.11/junit-4.11.jar
com.github.haifengl,smile-nlp,1.2.0,null,null,true,,https://repo1.maven.org/maven2/com/github/haifengl/smile-nlp/1.2.0/smile-nlp-1.2.0.jar,temp/dependencies/dice-group/AGDISTIS/com/github/haifengl/smile-nlp/1.2.0/smile-nlp-1.2.0.jar
xml-apis,xml-apis,1.4.01,null,null,true,,https://repo1.maven.org/maven2/xml-apis/xml-apis/1.4.01/xml-apis-1.4.01.jar,temp/dependencies/dice-group/AGDISTIS/xml-apis/xml-apis/1.4.01/xml-apis-1.4.01.jar
org.apache.lucene,lucene-analyzers-common,4.4.0,null,null,true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-analyzers-common/4.4.0/lucene-analyzers-common-4.4.0.jar,temp/dependencies/dice-group/AGDISTIS/org/apache/lucene/lucene-analyzers-common/4.4.0/lucene-analyzers-common-4.4.0.jar
org.openrdf.sesame,sesame-runtime,2.7.0-beta1,null,null,true,,https://repo1.maven.org/maven2/org/openrdf/sesame/sesame-runtime/2.7.0-beta1/sesame-runtime-2.7.0-beta1.jar,temp/dependencies/dice-group/AGDISTIS/org/openrdf/sesame/sesame-runtime/2.7.0-beta1/sesame-runtime-2.7.0-beta1.jar
