groupId,artifactId,version,mcrCategories,mcrTags,downloaded,dlVersIfDiff,jarURL,pathToJAR
javax.annotation,javax.annotation-api,1.3.2,Java Specifications,"standard,javax,annotations,api,specs",true,,https://repo1.maven.org/maven2/javax/annotation/javax.annotation-api/1.3.2/javax.annotation-api-1.3.2.jar,temp/dependencies/oaqa/FlexNeuART/javax/annotation/javax.annotation-api/1.3.2/javax.annotation-api-1.3.2.jar
org.apache.thrift,libthrift,0.12.0,Object Serialization,"serialization,apache,thrift,protocol",true,,https://repo1.maven.org/maven2/org/apache/thrift/libthrift/0.12.0/libthrift-0.12.0.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/thrift/libthrift/0.12.0/libthrift-0.12.0.jar
com.cedarsoftware,java-util,1.12.0,,,true,,https://repo1.maven.org/maven2/com/cedarsoftware/java-util/1.12.0/java-util-1.12.0.jar,temp/dependencies/oaqa/FlexNeuART/com/cedarsoftware/java-util/1.12.0/java-util-1.12.0.jar
org.apache.lucene,lucene-core,8.6.0,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-core/8.6.0/lucene-core-8.6.0.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/lucene/lucene-core/8.6.0/lucene-core-8.6.0.jar
org.mapdb,mapdb,3.0.7,Collections,"collections,structures",true,,https://repo1.maven.org/maven2/org/mapdb/mapdb/3.0.7/mapdb-3.0.7.jar,temp/dependencies/oaqa/FlexNeuART/org/mapdb/mapdb/3.0.7/mapdb-3.0.7.jar
net.openhft,koloboke-api-jdk6-7,0.6.7,,api,true,,https://repo1.maven.org/maven2/net/openhft/koloboke-api-jdk6-7/0.6.7/koloboke-api-jdk6-7-0.6.7.jar,temp/dependencies/oaqa/FlexNeuART/net/openhft/koloboke-api-jdk6-7/0.6.7/koloboke-api-jdk6-7-0.6.7.jar
umass,RankLib,2.14.fixed,null,null,false,null,,
junit,junit,4.13.1,Testing Frameworks,"testing,junit",true,,https://repo1.maven.org/maven2/junit/junit/4.13.1/junit-4.13.1.jar,temp/dependencies/oaqa/FlexNeuART/junit/junit/4.13.1/junit-4.13.1.jar
commons-io,commons-io,2.7,I/O Utilities,io,true,,https://repo1.maven.org/maven2/commons-io/commons-io/2.7/commons-io-2.7.jar,temp/dependencies/oaqa/FlexNeuART/commons-io/commons-io/2.7/commons-io-2.7.jar
org.apache.commons,commons-math3,3.2,Math Libraries,"math,apache,commons",true,,https://repo1.maven.org/maven2/org/apache/commons/commons-math3/3.2/commons-math3-3.2.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/commons/commons-math3/3.2/commons-math3-3.2.jar
org.slf4j,slf4j-simple,1.7.10,Logging Frameworks,"logging,slf4j",true,,https://repo1.maven.org/maven2/org/slf4j/slf4j-simple/1.7.10/slf4j-simple-1.7.10.jar,temp/dependencies/oaqa/FlexNeuART/org/slf4j/slf4j-simple/1.7.10/slf4j-simple-1.7.10.jar
com.google.code.gson,gson,2.8.0,JSON Libraries,"google,json",true,,https://repo1.maven.org/maven2/com/google/code/gson/gson/2.8.0/gson-2.8.0.jar,temp/dependencies/oaqa/FlexNeuART/com/google/code/gson/gson/2.8.0/gson-2.8.0.jar
org.apache.httpcomponents,httpclient,4.5.13,HTTP Clients,"apache,client,http",true,,https://repo1.maven.org/maven2/org/apache/httpcomponents/httpclient/4.5.13/httpclient-4.5.13.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/httpcomponents/httpclient/4.5.13/httpclient-4.5.13.jar
org.apache.ant,ant,1.10.11,Build Tools,"apache,ant,build,tools",true,,https://repo1.maven.org/maven2/org/apache/ant/ant/1.10.11/ant-1.10.11.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/ant/ant/1.10.11/ant-1.10.11.jar
args4j,args4j,2.32,Command Line Parsers,"cli,parser",true,,https://repo1.maven.org/maven2/args4j/args4j/2.32/args4j-2.32.jar,temp/dependencies/oaqa/FlexNeuART/args4j/args4j/2.32/args4j-2.32.jar
org.apache.lucene,lucene-queryparser,8.6.0,,"lucene,apache,index",true,,https://repo1.maven.org/maven2/org/apache/lucene/lucene-queryparser/8.6.0/lucene-queryparser-8.6.0.jar,temp/dependencies/oaqa/FlexNeuART/org/apache/lucene/lucene-queryparser/8.6.0/lucene-queryparser-8.6.0.jar
commons-configuration,commons-configuration,1.6,Configuration Libraries,config,true,,https://repo1.maven.org/maven2/commons-configuration/commons-configuration/1.6/commons-configuration-1.6.jar,temp/dependencies/oaqa/FlexNeuART/commons-configuration/commons-configuration/1.6/commons-configuration-1.6.jar
